countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
SLV,1980,2317.469475,426.429396,449.427403,1098.116701,1068.299458,3225.158183,9176.540606,1556.760269,1580.247322,1487.851184,3085.507135,10509.51644,4.580704,1,1,436.089315,1451.973668,1.386999965,
SLV,1981,2403.944917,443.731688,493.397045,831.699024,1046.673963,3127.502838,8378.740507,1496.303727,1636.417223,1225.080354,2759.054228,9640.380931,4.655364,1,1,422.754353,1297.142411,1.387349129,
SLV,1982,2488.249427,427.150325,509.975762,736.163593,920.164816,3242.88082,7665.499823,1345.161937,1632.672464,1043.981542,2165.822468,9100.366192,4.72572,1,1,406.896559,1166.395988,1.38572228,
SLV,1983,2847.900428,441.208437,579.173887,896.230505,1094.250052,3671.840964,7705.940558,1231.805479,1647.651283,1251.712503,2443.131992,9170.663765,4.792903,1,1,425.277183,1080.378593,1.382507682,
SLV,1984,3322.972625,502.487387,673.600494,914.256058,1199.133703,4216.179089,7996.383999,1265.81236,1726.289062,1196.672663,2492.275351,9381.557483,4.858532,1,1,481.500269,1104.463454,1.378209472,
SLV,1985,4211.60729,560.161692,800.103316,1153.274893,1543.699925,5183.328689,8275.79806,1197.798541,1842.373691,1150.510193,2506.316317,9566.887933,4.92386,1,1,620.976769,1218.006376,1.373200059,
SLV,1986,2834.755882,486.411327,520.501498,905.522004,1065.939342,3682.908376,8253.739117,1454.739711,1913.522174,1004.920989,2436.111508,9627.5999,4.988943,1,1,481.688012,1307.464501,1.428631544,
SLV,1987,3390.995148,515.644338,573.227173,792.223063,1088.483253,4184.89321,8305.210193,1390.504364,1969.691997,1130.979915,2446.642149,9886.423312,5.053714,1,1,569.078536,1427.888914,1.484943867,
SLV,1988,4007.720632,630.992949,627.828818,779.965687,1099.115788,4948.955862,8364.034082,1685.23084,2018.372825,1024.451246,2432.60129,10046.19129,5.119035,1,1,622.778791,1479.499333,1.542389989,
SLV,1989,4835.569212,890.347091,708.199557,769.150355,1376.102338,5828.577337,8566.24175,2081.977967,1995.904742,885.9639079,2580.03172,10151.63835,5.185943,1,1,773.608029,1613.686345,1.601302385,
SLV,1990,4284.142505,665.442389,476.010767,891.100175,1499.153633,4817.542204,8739.037043,1473.632393,2014.628121,1276.569193,2590.562302,10496.73603,5.254984,1,1,658.358572,1334.990048,1.661889553,
SLV,1991,4604.729446,811.774982,534.49848,904.756573,1603.417129,5252.342352,9005.030111,1728.760761,2077.691006,1270.407724,2735.711004,10872.14178,5.326657,1,1,797.699913,1550.729735,1.724360228,
SLV,1992,5101.060348,1094.835866,571.4479,937.870799,1891.815586,5813.399327,9751.813252,2215.099431,2095.467131,1353.085981,3204.16217,11692.2653,5.400331,1,1,1004.710422,1831.758796,1.78856504,
SLV,1993,5782.446462,1266.420741,618.925047,1294.121999,2281.645096,6680.269152,10570.26618,2436.564931,2116.205876,1760.74558,3886.707402,12553.92901,5.474,1,1,1201.212938,2123.128875,1.881000042,
SLV,1994,6579.652669,1563.378354,711.544708,1529.942423,2705.134135,7679.384019,11411.03865,2782.937257,2180.115329,1909.337189,4471.277449,13313.48805,5.544945,1,1,1439.494744,2390.167552,1.970500112,
SLV,1995,7631.606722,1868.632409,871.680673,1923.081229,3373.053921,8921.947111,12474.59787,3205.050632,2352.374538,2174.853184,5415.955149,14165.09495,5.611115,1,1,1700.740778,2737.094744,1.987008452,
SLV,1996,8313.008103,1471.977173,1047.553778,2026.644354,3272.855646,9586.327762,12665.23573,2497.689383,2418.400281,2363.422596,5088.332886,14406.69244,5.671925,1,1,1562.832882,2387.126048,2.020200014,
SLV,1997,8744.363558,1541.760692,1112.449549,2659.875561,3836.743479,10221.70588,13048.968,2660.023834,2485.272189,3076.719574,5942.637793,15018.45059,5.727755,1,1,1702.987752,2580.359174,2.036499977,
SLV,1998,8926.617637,2039.804422,1293.4885,2667.080419,3990.321067,10936.66991,13359.80418,3265.953922,2547.488626,3268.871124,6489.88421,15581.45121,5.778706,1,1,1872.216045,2828.337624,2.13243103,
SLV,1999,9296.460876,1952.333634,1411.813489,2752.937969,4129.349014,11284.19695,13855.13578,3133.960215,2558.069622,3502.003729,6665.617966,16118.87069,5.825187,1,1,1876.17909,2804.817273,2.155760527,
SLV,2000,9934.781929,2082.285972,1542.145231,3161.574405,4935.859868,11784.92767,14397.9723,3219.224354,2582.194404,4090.208483,7635.004778,16465.85321,5.867626,1,1,2083.926539,2950.401063,2.162968397,
SLV,2001,10360.49216,2175.736649,1695.807495,3071.774735,5021.27744,12282.5336,14848.04899,3382.223281,2699.855744,4081.897721,7957.788243,16747.2457,5.905962,1,1,2111.789235,2995.008999,2.20408392,
SLV,2002,10614.18044,2161.102338,1774.974162,3231.026237,5117.092902,12664.19027,15086.6034,3291.865434,2702.818294,4326.350326,8074.77131,17139.24638,5.940303,1,1,2222.331867,3092.943386,2.192300797,
SLV,2003,11145.16293,2440.747035,1828.674799,3433.26993,5603.962529,13243.89217,15396.51731,3549.762035,2694.353463,4528.532247,8466.32837,17533.49951,5.971535,1,1,2343.353212,3170.094376,2.254827261,
SLV,2004,11811.36982,2489.782369,1889.985712,3555.578403,6021.905382,13724.81092,15842.87994,3409.684893,2723.133823,4691.378469,8685.378551,17857.97597,6.000775,1,1,2290.103238,3010.82432,2.231822014,
SLV,2005,12726,2734.521062,2056.957019,3713.675091,6533.15076,14698.00142,16683.30261,3533.017346,2780.389824,4733.634495,9062.343288,18494.17767,6.028961,1,1,2394.722796,3068.153876,2.253776073,
SLV,2006,13946.53,3212.050349,2293.478377,4150.321972,7602.491458,15999.88638,17511.04609,3943.789618,2841.141954,5012.135237,9870.188141,19217.7045,6.056478,1,1,2702.105704,3448.414935,2.313045502,
SLV,2007,15539,3538.449943,2440.202367,4349.4,8855.3,17011.75085,18615.18223,4055.257408,2853.915236,5367.246066,10739.1182,19955.6808,6.083475,1,1,3151.079462,3712.788832,2.381078482,
SLV,2008,16602.15,3628.430826,2646.001585,4809.8,9699.5,17986.88624,18954.54519,3834.455958,2843.757571,5735.591199,11092.43981,20209.78997,6.110301,1,1,3357.695832,3510.634442,2.381999969,
SLV,2009,15491.62,2473.84059,2834.161562,4215.8,7413.8,17601.61601,17008.22035,3097.196939,3010.091302,4819.690183,8338.572963,19576.61516,6.137276,1,1,2666.397431,2835.637173,2.371999979,
SLV,2010,16097.79,3075.568244,2898.464011,4971.1,8595,18447.92244,17387.9551,3171.166425,3078.233116,5379.446587,9207.811275,19843.90553,6.164626,1,1,2721.643485,2903.360132,2.459000111,
SLV,2011,17802.52,3608.465614,3195.894324,5878.6,10201.7,20283.78366,17802.52,3608.465614,3195.894324,5878.6,10201.7,20283.78366,6.19256,1,1,3303.729016,3303.729016,2.519999981,
SLV,2012,18614.4,3796.448864,3369.909693,6101.6,10496.2,21386.15302,18228.66184,3557.170179,3275.040353,5447.542278,9732.22146,20665.34254,6.221246,1,1,3549.285496,3256.765808,2.58100009,
SLV,2013,19280.83,3787.551742,3585.824685,6421.7,11098.5,21977.40189,18363.72392,3886.400844,3397.780406,5710.52439,10168.7288,21046.95217,6.250777,1,1,3855.944209,3558.192817,2.640000105,
SLV,2014,19649.4,3700.543004,3591.130827,6537.322643,10892.55698,22585.84116,18626.92731,3637.241892,3383.813076,5676.588693,9912.705962,21346.95982,6.281189,1,1,3521.473388,3330.07504,2.647000074,
SLV,2015,19949.72634,3620.44274,3793.441373,6718.04,10915.62,23166.03045,19016.22823,3549.58441,3453.519923,5834.965193,9949.381829,21855.01725,6.312478,1,1,3608.79811,3404.335657,2.667999983,
SLV,2016,20334.49643,3612.30425,3846.36683,6663.15,10544.09,23912.22751,19341.40744,3603.537909,3419.675427,5925.990566,9828.000752,22418.87468,6.344722,1,1,3684.291548,3534.722281,2.676000118,
SLV,2017,20976.59143,4189.499981,3923.796246,6855.68705,11140.13506,24805.43964,19478.73036,4045.331591,3447.374667,6053.991813,10020.62841,22938.99489,6.377853,1,1,3844.648119,3563.706665,2.71600008,
SMR,1970,15.243381,6.623839,3.885088,73.299437,73.916135,25.764812,261.5227168,128.0614089,103.9103783,1374.941218,1405.57812,482.2172979,0.019138,0.322785562,0.322785562,6.440816,124.2415827,,
SMR,1971,16.690332,6.624766,4.634729,79.989821,80.662807,28.116486,267.1677709,119.5005728,115.6573768,1399.939045,1431.132992,490.9845248,0.019303,0.320388835,0.320388835,6.899278,124.1711581,,
SMR,1972,18.362733,6.982532,5.256085,87.613991,88.351121,30.796365,278.263908,119.2375021,124.168619,1451.604771,1483.949905,509.1042465,0.019398,0.301206702,0.301206702,7.388758,125.8893444,,
SMR,1973,22.18388,9.691765,6.093877,105.813207,106.703459,37.193458,298.1839858,146.8013571,127.6939624,1555.04176,1589.691686,545.3822783,0.019466,0.30109222,0.30109222,9.483873,143.3278265,,
SMR,1974,27.856723,13.886506,7.345189,134.234857,135.364227,47.183658,311.3901131,174.9234972,127.9993336,1640.57243,1677.128311,575.3790799,0.019562,0.335874301,0.335874301,12.646738,158.9466102,0.008083,
SMR,1975,32.759202,12.70319,8.653835,153.750312,155.043865,54.043195,313.0293282,136.7870309,128.9110898,1606.286647,1642.078482,563.3527094,0.019735,0.337168456,0.337168456,13.897978,149.3142642,0.008938,
SMR,1976,40.533666,17.879492,10.49282,193.452136,195.079759,67.998956,329.7605958,163.9149004,133.0776139,1720.726145,1759.068322,603.4937785,0.01998,0.429865153,0.429865153,16.717008,152.911234,0.00924,
SMR,1977,48.990123,19.964598,12.996878,235.067088,237.04477,82.626052,336.4006184,154.486039,139.1288613,1764.799652,1804.12334,618.9462181,0.020296,0.455715542,0.455715542,20.219795,156.1072157,0.008955,
SMR,1978,56.420795,22.953233,15.855546,276.528327,278.854809,97.198768,340.0104651,155.8753066,148.958128,1821.998755,1862.59682,639.0009705,0.02066,0.438298034,0.438298034,23.177284,157.0411983,0.009154,
SMR,1979,69.565558,28.706078,19.489942,338.265127,341.111381,118.904165,363.1194804,168.8532863,158.5972781,1930.491225,1973.508831,677.0800763,0.02103,0.42910424,0.42910424,28.43553,166.8839531,0.009443,
SMR,1980,88.833411,39.317497,24.662893,422.720027,426.276095,148.582402,383.8025901,191.4246344,166.1137132,1996.823666,2041.315566,700.3040239,0.021361,0.44231822,0.44231822,37.658245,182.931969,0.009655,
SMR,1981,106.48009,43.448572,31.896282,506.383032,510.643191,177.986949,387.2845963,178.0810536,180.8555325,2013.707137,2058.576373,706.216141,0.021666,0.587090127,0.587090127,45.316961,185.3192549,0.009833,
SMR,1982,126.039745,49.28942,37.801673,597.549483,602.57938,210.072804,390.0139614,171.8726203,182.3532657,2021.630627,2066.68592,709.137007,0.021943,0.698513121,0.698513121,50.394631,175.3294413,0.009987,
SMR,1983,144.924493,53.800296,44.992061,696.053281,701.904716,244.613929,389.6290953,162.995144,188.5712159,2046.008549,2091.584199,717.4281932,0.02221,0.7844197,0.7844197,55.417295,167.5146941,0.010185,
SMR,1984,165.952048,64.452831,50.870219,795.733129,802.428923,279.67899,402.8116755,176.295735,192.4921124,2111.74863,2158.805959,740.5713977,0.022455,0.907394544,0.907394544,62.908474,171.6827072,0.010275,
SMR,1985,186.18585,71.897983,57.558218,892.297666,899.821004,313.882171,413.9465805,180.1336001,199.4963264,2169.015983,2217.386285,761.2932392,0.022708,0.986143031,0.986143031,69.302112,173.2375687,0.010532,
SMR,1986,205.865693,74.611079,62.574934,988.570076,996.848149,347.036153,425.8140061,173.9080561,201.7745109,2235.624116,2285.34926,783.0660023,0.022961,0.76993911,0.76993911,73.957925,171.9961252,0.010839,
SMR,1987,224.197409,83.046771,71.225186,1079.719444,1088.830907,379.633458,437.4442258,182.5976685,216.6484407,2303.341586,2354.724668,808.0612009,0.02321,0.669364293,0.669364293,80.913862,177.5059752,0.011175,
SMR,1988,247.08222,94.163913,80.822165,1196.24206,1206.388576,421.862832,452.033972,194.1308127,230.5100969,2392.786762,2446.270076,841.9543558,0.023466,0.672234502,0.672234502,91.559793,188.3355734,0.011462,
SMR,1989,273.651433,102.242152,87.854884,1327.539941,1338.428796,463.187513,471.4259325,198.4842808,235.9454211,2500.453203,2555.633732,870.4829277,0.02374,0.708627068,0.708627068,100.74114,195.1284347,0.011748,
SMR,1990,297.940271,114.73626,101.155632,1456.335439,1468.91062,514.494107,471.2604553,204.5091895,249.431762,2518.538295,2575.22254,887.768806,0.024043,0.618767872,0.618767872,113.25842,201.4189266,0.012134001,
SMR,1991,327.050285,123.336014,110.996996,1579.342269,1592.945681,562.014897,480.8497875,204.3455328,254.4110675,2538.788155,2595.873108,901.4266471,0.024386,0.640723315,0.640723315,121.484097,200.8224715,0.012839,
SMR,1992,379.842345,143.868143,87.538817,1749.253925,1762.194446,591.45792,535.0943952,228.3873498,192.2461378,2694.233406,2751.493406,908.9470146,0.024749,0.636484495,0.636484495,137.778486,218.2259734,0.01361,
SMR,1993,419.425114,176.600048,105.807787,1826.89705,1845.16602,670.623459,566.7118096,268.8927258,222.8719294,2698.840557,2763.318175,988.4944979,0.025141,0.812730594,0.812730594,164.420734,249.7827192,0.014258,
SMR,1994,455.963055,192.585397,123.315551,2048.408317,2065.916081,745.221755,593.1198128,282.3036698,250.0693964,2913.296274,2978.606083,1057.513685,0.025516,0.832758336,0.832758336,182.689705,267.1928631,0.015295302,
SMR,1995,587.651884,154.525042,81.44916,2030.900554,1996.646234,857.880406,725.7385525,215.0499465,156.8110238,2742.231293,2733.057533,1155.778216,0.025877,0.841273768,0.841273768,242.825066,337.1720291,0.016348001,
SMR,1996,618.100169,161.375906,108.091409,2186.94801,2138.991963,935.523531,733.9961272,215.9503849,200.1040884,2839.413777,2815.345239,1211.929278,0.026209,0.796865606,0.796865606,254.243173,339.4549906,0.016701,
SMR,1997,433.541723,255.071203,119.794879,2397.143717,2168.328931,974.345093,519.1308733,344.18171,223.6217921,3138.306755,2877.78769,1272.759853,0.026508,0.879576148,0.879576148,233.812522,314.7833078,0.017251,
SMR,1998,456.078137,281.042089,124.382808,2264.397832,2029.280536,1065.73601,535.3430898,373.3047928,230.5003632,2911.853047,2646.019386,1368.471291,0.026799,0.896676281,0.896676281,245.779304,326.5877072,0.017929999,
SMR,1999,465.327423,347.824367,138.189214,2443.450422,2205.500284,1180.711679,548.8058826,452.7313059,236.2798208,3095.579774,2831.43387,1492.692719,0.027096,0.938627276,0.938627276,305.613217,397.413946,0.018666999,
SMR,2000,488.459647,392.345886,142.181334,2511.366921,2306.00061,1238.199513,557.9676455,499.0634834,240.5876631,3099.852149,2885.513124,1525.275326,0.027418,1.085400833,1.085400833,331.387826,421.0226661,0.018643999,
SMR,2001,510.439593,461.910759,133.763559,2597.806102,2400.994067,1342.856853,554.4022282,571.8711241,238.3804815,3121.215724,2924.141247,1610.80484,0.027762,1.11751,1.11751,437.247826,540.3780143,0.019112,
SMR,2002,514.137327,511.069937,136.846911,2562.304295,2417.514669,1378.233982,547.4967,618.2032957,235.6647834,3007.989051,2877.7875,1614.877649,0.028121,1.062551667,1.062551667,518.253739,625.6318427,0.019249,
SMR,2003,468.424666,541.678481,202.902829,2721.290646,2542.795896,1466.676805,550.492156,640.7075134,238.4418967,3116.94319,2953.112141,1678.006483,0.028494,0.886034167,0.886034167,524.697391,619.0738496,0.019339999,
SMR,2004,487.761757,549.098734,207.977648,3048.524689,2779.591182,1563.963909,561.2025456,636.7361789,239.2772214,3424.578217,3165.56623,1755.390333,0.028866,0.805365,0.805365,523.77687,605.957889,0.019889999,
SMR,2005,504.842012,569.50443,218.021735,3141.138097,2858.064039,1630.296026,571.1549088,647.3263552,246.6426453,3469.44188,3200.331639,1796.118553,0.02924,0.80412,0.80412,539.425739,612.5158628,0.020124,
SMR,2006,520.353077,575.997152,229.635014,3560.985548,3180.215766,1726.109084,578.0778733,643.3550226,255.1130043,3856.122322,3491.973123,1865.356721,0.029614,0.797140833,0.797140833,550.472,613.8274564,0.020695001,
SMR,2007,550.6,586.2,223.8,3845,3388.1,1817.5,600.6341456,643.3550545,244.1040698,4093.257754,3656.142083,1930.522056,0.029977,0.7306375,0.7306375,529.3,579.7259355,0.021483,
SMR,2008,569.2,592.2,255.3,4177.3,3715.5,1878.6,599.9796656,635.0140515,269.0816567,4337.149981,3886.856574,1962.387621,0.030351,0.682674711,0.682674711,570.8,610.8315813,0.021995001,
SMR,2009,572.7,425.2,269.4,3499,3065.4,1700.8,598.9978709,451.0728644,281.8431203,3558.41956,3183.49067,1711.499257,0.030723,0.71984336,0.71984336,464.1,491.2282018,,
SMR,2010,549,363.5,278,3190.6,2765.7,1615.3,564.962641,377.5403273,285.9878689,3232.236496,2831.4842,1631.941661,0.03111,0.755044952,0.755044952,383.8,397.9112596,,
SMR,2011,536.6,311.8,268.1,2730.4,2369.3,1477.5,536.6,311.8,268.1,2730.4,2369.3,1477.5,0.031504,0.719355254,0.719355254,335.7,335.7,,
SMR,2012,534.8,268,296.1,2504.1,2201.6,1401.4,517.7278829,260.7662203,286.6423095,2462.022657,2159.520716,1366.395256,0.031914,0.778293601,0.778293601,300,292.1082853,,
SMR,2013,555.037,255.492,289.842,2407.249,2102.966,1404.653,528.8242714,245.5285035,276.1157183,2300.133032,2027.805336,1325.046507,0.032303,0.753159182,0.753159182,282.134,271.6256532,,
SMR,2014,540.982,233.686,284.447,2353.607,2022.208,1390.515,524.4389266,227.9168981,275.7110635,2226.610984,1939.234742,1312.543547,0.032657,0.753730737,0.753730737,234.735,228.4731434,,
SMR,2015,533.602,253.721,264.153,2305.198,1941.269,1415.404,510.7725248,244.3421233,252.816791,2153.363505,1838.184519,1319.219459,0.03296,0.901658962,0.901658962,228.611,219.7120749,,
SMR,2016,528.118828,302.993755,269.878454,2371.335231,2015.222802,1457.606297,501.6731557,289.5708014,256.3289897,2198.270895,1893.675821,1348.205309,0.033203,0.904035128,0.904035128,260.665543,248.6105819,,
SMR,2017,536.534899,308.587304,272.680229,2461.916077,2080.916862,1499.370502,504.6832021,292.0322462,256.4571571,2259.920796,1936.283634,1373.271624,0.0334,0.887397421,0.887397421,265.872454,251.0966885,,
SOM,1970,1965.869359,345.194068,252.925213,282.234143,410.325024,2435.89776,15654799.35,4626010.187,1087834.265,137242.5924,1077653.494,21091425.8,3.444553,7.142860006,7.142860006,222.530767,4627858.326,,
SOM,1971,2091.789208,303.944462,248.583149,339.766488,510.19249,2473.890817,17711384.57,4718976.914,1075066.255,165049.9078,1549126.981,21542437.44,3.470324,7.128559999,7.128559999,236.642474,4720861.871,,
SOM,1972,2174.288419,457.002209,646.967498,497.166299,649.13853,3126.285895,14844110.52,5421072.853,2888123.325,234837.2882,1491226.702,24748158.07,3.475022,6.980124999,6.980124999,352.792679,5423239.144,,
SOM,1973,2772.4077,37.993058,675.190912,480.883559,929.201641,3038.359104,17011633.71,4757498.903,2826836.959,180657.8797,1610572.14,21741411.29,3.506008,6.281499999,6.281499999,391.871253,4759400.024,,
SOM,1974,3417.204165,120.492269,785.913537,557.955191,1277.652256,3603.912906,19759437.17,4796685.184,2783425.755,158950.2289,1863442.612,21905014.07,3.627504,6.294999999,6.294999999,749.005996,4798602.252,,
SOM,1975,3386.809719,1094.200063,986.733985,762.032187,1464.360997,4765.414957,20096511.67,5546212.25,2926427.3,141548.2279,2490892.189,25123998.38,3.88032,6.294999999,6.294999999,742.4929,5548428.26,,
SOM,1976,3664.701799,1648.898706,934.629221,739.236352,1502.354055,5485.112023,16768427.26,5367751.699,2431028.782,148903.7181,2046596.306,24659723.14,4.289469,6.294999999,6.294999999,887.952035,5369896.438,,
SOM,1977,5807,1325,970,449,1671,6880,16742825.78,6138034.68,2880462.657,113920.3125,1578667.742,28024621.88,4.827362,6.294999999,15.4684806,970,6140487.147,,
SOM,1978,6007,1704,1540,689,1765,8175,20685326.02,6454309.175,3871260.08,120737.5907,2345550.613,29649888.88,5.41774,6.294999999,16.23288004,1202,6456887.957,,
SOM,1979,7478,1415,1996,666,2570,8985,18782345.06,6190621.44,3631221.487,114279.1116,1380152.795,28171262.84,5.953615,6.294999999,17.34613697,1530,6193095.37,,
